;bld_name;Techno;latitude;longitude;bld_azimut;cll_azimut;tilt;row_dist;N_panel;ratio;cll_layout;cll_alignment;Optimal tilt or max4dist;el cover ratio;el coverage;el production;el demand;th cover ratio;th coverage;th production;th demand
107;1;PVT;46.5098019;6.6617476;60.0;-30.0;65.0;2.1289465310214117;30.0;0.33834586466165417;portrait;short;tilt+30;0.5470767044612574;22000.342503682514;9585153.063612904;40214.36541581075;0.17184795813467343;14310.470588490873;38340.61225445162;83274.02166324301
108;2;PV;46.5098019;6.6617476;210.0;-120.0;20.0;0.6;58.0;0.5603864734299517;east-west;south;tilt;0.3154183164486767;14873.193412917812;34237.49389015381;47153.867221081004;0.0;0.0;0.0;83274.02166324301
109;2;ST;46.5098019;6.6617476;210.0;-120.0;20.0;0.6;58.0;0.5603864734299517;east-west;south;tilt;0.0;0.0;0.0;19395.86;0.2626383107744562;21870.948381029615;115383.78541012478;83274.02166324301
110;2;PVT;46.5098019;6.6617476;210.0;-120.0;20.0;0.6;58.0;0.5603864734299517;east-west;south;tilt;0.5471380395575342;22002.809055657;34237493.89015382;40214.36541581075;0.30228095628930274;25172.15090242121;136949.97556061525;83274.02166324301
111;2;PV;46.5098019;6.6617476;210.0;30.0;20.0;0.6;66.0;0.6376811594202898;east-west;long;tilt;0.32711460759579175;15424.71877264798;38764.58243232717;47153.867221081004;0.0;0.0;0.0;83274.02166324301
112;2;ST;46.5098019;6.6617476;210.0;30.0;20.0;0.6;66.0;0.6376811594202898;east-west;long;tilt;0.0;0.0;0.0;19395.86;0.26923860526509585;22420.581447426925;130586.27048958957;83274.02166324301
113;2;PVT;46.5098019;6.6617476;210.0;30.0;20.0;0.6;66.0;0.6376811594202898;east-west;long;tilt;0.5471380395575342;22002.809055657;38764582.43232717;40214.36541581075;0.3104222489614049;25850.10908476465;155058.3297293087;83274.02166324301
114;2;PV;46.5098019;6.6617476;210.0;-60.0;20.0;0.6;72.0;0.6956521739130435;east-west;short;tilt;0.3384759862061126;15960.451711087479;42423.93075163452;47153.867221081004;0.0;0.0;0.0;83274.02166324301
115;2;ST;46.5098019;6.6617476;210.0;-60.0;20.0;0.6;72.0;0.6956521739130435;east-west;short;tilt;0.0;0.0;0.0;19395.86;0.2732972535082894;22758.561409154107;142951.26795724875;83274.02166324301
116;2;PVT;46.5098019;6.6617476;210.0;-60.0;20.0;0.6;72.0;0.6956521739130435;east-west;short;tilt;0.5471380395575342;22002.809055657;42423930.751634516;40214.36541581075;0.3157824953121741;26296.478355498923;169695.7230065381;83274.02166324301
117;2;PV;46.5098019;6.6617476;210.0;0.0;36.0;1.3807267153084744;39.0;0.37681159420289856;portrait;south;tilt;0.22130028071704222;10435.164052919361;15885.002242718114;47153.867221081004;0.0;0.0;0.0;83274.02166324301
118;2;ST;46.5098019;6.6617476;210.0;0.0;36.0;1.3807267153084744;39.0;0.37681159420289856;portrait;south;tilt;0.0;0.0;0.0;19395.86;0.17066460679600048;14211.928163478995;51569.876032626205;83274.02166324301
119;2;PVT;46.5098019;6.6617476;210.0;0.0;36.0;1.3807267153084744;39.0;0.37681159420289856;portrait;south;tilt;0.5471380395575342;22002.809055657;15885002.242718115;40214.36541581075;0.21595972698185312;17983.83498307488;63540.008970872455;83274.02166324301
120;2;PV;46.5098019;6.6617476;210.0;0.0;7.0;0.6;50.0;0.4830917874396135;portrait;south;max4dist;0.28848172138299205;13603.028785802491;28691.435671091665;47153.867221081004;0.0;0.0;0.0;83274.02166324301
121;2;ST;46.5098019;6.6617476;210.0;0.0;7.0;0.6;50.0;0.4830917874396135;portrait;south;max4dist;0.0;0.0;0.0;19395.86;0.2372196618797732;19754.235262323415;96456.78693467929;83274.02166324301
122;2;PVT;46.5098019;6.6617476;210.0;0.0;7.0;0.6;50.0;0.4830917874396135;portrait;south;max4dist;0.5471380395575342;22002.809055657;28691435.671091665;40214.36541581075;0.2805225645966173;23360.242121247196;114765.74268436666;83274.02166324301
123;2;PV;46.5098019;6.6617476;210.0;0.0;46.0;1.689752636423808;36.0;0.34782608695652173;portrait;south;tilt+10;0.20047158120684316;9453.01032182764;12762.944639338808;47153.867221081004;0.0;0.0;0.0;83274.02166324301
124;2;ST;46.5098019;6.6617476;210.0;0.0;46.0;1.689752636423808;36.0;0.34782608695652173;portrait;south;tilt+10;0.0;0.0;0.0;19395.86;0.15788674367694805;13147.864113293068;40688.01410085462;83274.02166324301
125;2;PVT;46.5098019;6.6617476;210.0;0.0;46.0;1.689752636423808;36.0;0.34782608695652173;portrait;south;tilt+10;0.5471380395575342;22002.809055657;12762944.639338808;40214.36541581075;0.2021178808922443;16831.168791949523;51051.77855735523;83274.02166324301
126;2;PV;46.5098019;6.6617476;210.0;0.0;56.0;1.9474362787374955;34.0;0.3285024154589372;portrait;south;tilt+20;0.18036335596572547;8504.829738756387;10433.73757978708;47153.867221081004;0.0;0.0;0.0;83274.02166324301
127;2;ST;46.5098019;6.6617476;210.0;0.0;56.0;1.9474362787374955;34.0;0.3285024154589372;portrait;south;tilt+20;0.0;0.0;0.0;19395.86;0.14777950189968136;12306.193442577327;32538.488247049776;83274.02166324301
128;2;PVT;46.5098019;6.6617476;210.0;0.0;56.0;1.9474362787374955;34.0;0.3285024154589372;portrait;south;tilt+20;0.5471345885847577;22002.670276976725;10433737.579787081;40214.36541581075;0.19164348106585669;15958.923393897452;41734.95031914832;83274.02166324301
129;2;PV;46.5098019;6.6617476;210.0;0.0;66.0;2.14594805517205;34.0;0.3285024154589372;portrait;south;tilt+30;0.16733577722628518;7890.529020664641;9132.778079111104;47153.867221081004;0.0;0.0;0.0;83274.02166324301
130;2;ST;46.5098019;6.6617476;210.0;0.0;66.0;2.14594805517205;34.0;0.3285024154589372;portrait;south;tilt+30;0.0;0.0;0.0;19395.86;0.14090787833842297;11733.965713275446;27821.212582144104;83274.02166324301
131;2;PVT;46.5098019;6.6617476;210.0;0.0;66.0;2.14594805517205;34.0;0.3285024154589372;portrait;south;tilt+30;0.5471121717074322;22001.768796480475;9132778.079111105;40214.36541581075;0.1856652079796645;15461.088551409099;36531.112316444414;83274.02166324301
132;2;PV;46.5098019;6.6617476;210.0;30.0;34.0;1.3135623560163627;44.0;0.4251207729468599;portrait;long;tilt;0.241046257751593;11366.263232157084;19123.2076106691;47153.867221081004;0.0;0.0;0.0;83274.02166324301
133;2;ST;46.5098019;6.6617476;210.0;30.0;34.0;1.3135623560163627;44.0;0.4251207729468599;portrait;long;tilt;0.0;0.0;0.0;19395.86;0.18945139573372458;15776.379632461805;62556.63595900052;83274.02166324301
134;2;PVT;46.5098019;6.6617476;210.0;30.0;34.0;1.3135623560163627;44.0;0.4251207729468599;portrait;long;tilt;0.5471380395575342;22002.809055657;19123207.610669103;40214.36541581075;0.23617444428145473;19667.19578939824;76492.8304426764;83274.02166324301
135;2;PV;46.5098019;6.6617476;210.0;30.0;7.0;0.6;66.0;0.6376811594202898;portrait;long;max4dist;0.3175545630536485;14973.925701680135;37994.472437774035;47153.867221081004;0.0;0.0;0.0;83274.02166324301
136;2;ST;46.5098019;6.6617476;210.0;30.0;7.0;0.6;66.0;0.6376811594202898;portrait;long;max4dist;0.0;0.0;0.0;19395.86;0.25694981391015026;21397.244369920114;127768.42507829987;83274.02166324301
137;2;PVT;46.5098019;6.6617476;210.0;30.0;7.0;0.6;66.0;0.6376811594202898;portrait;long;max4dist;0.5471380395575342;22002.809055657;37994472.43777403;40214.36541581075;0.30250234852794583;25190.587124498048;151977.88975109614;83274.02166324301
138;2;PV;46.5098019;6.6617476;210.0;30.0;44.0;1.6317751531951301;44.0;0.4251207729468599;portrait;long;tilt+10;0.23108778213179318;10896.68259505667;16973.932450308483;47153.867221081004;0.0;0.0;0.0;83274.02166324301
139;2;ST;46.5098019;6.6617476;210.0;30.0;44.0;1.6317751531951301;44.0;0.4251207729468599;portrait;long;tilt+10;0.0;0.0;0.0;19395.86;0.18173591136345793;15133.880219869807;54734.9048106292;83274.02166324301
140;2;PVT;46.5098019;6.6617476;210.0;30.0;44.0;1.6317751531951301;44.0;0.4251207729468599;portrait;long;tilt+10;0.5471380395575342;22002.809055657;16973932.45030848;40214.36541581075;0.23038173611589816;19184.813684130837;67895.72980123393;83274.02166324301
141;2;PV;46.5098019;6.6617476;210.0;30.0;54.0;1.9004072880621332;44.0;0.4251207729468599;portrait;long;tilt+20;0.22205475569156982;10470.740465689865;15095.386929687005;47153.867221081004;0.0;0.0;0.0;83274.02166324301
142;2;ST;46.5098019;6.6617476;210.0;30.0;54.0;1.9004072880621332;44.0;0.4251207729468599;portrait;long;tilt+20;0.0;0.0;0.0;19395.86;0.17518342311195642;14588.228171266124;47908.194074337924;83274.02166324301
143;2;PVT;46.5098019;6.6617476;210.0;30.0;54.0;1.9004072880621332;44.0;0.4251207729468599;portrait;long;tilt+20;0.5471380395575342;22002.809055657;15095386.929687005;40214.36541581075;0.22463863264168313;18706.56236100481;60381.54771874802;83274.02166324301
144;2;PV;46.5098019;6.6617476;210.0;30.0;64.0;2.1112965091338567;44.0;0.4251207729468599;portrait;long;tilt+30;0.21347883556556574;10066.352666769671;13637.219812649571;47153.867221081004;0.0;0.0;0.0;83274.02166324301
145;2;ST;46.5098019;6.6617476;210.0;30.0;64.0;2.1112965091338567;44.0;0.4251207729468599;portrait;long;tilt+30;0.0;0.0;0.0;19395.86;0.1694942865561782;14114.470890475102;42626.54988559185;83274.02166324301
146;2;PVT;46.5098019;6.6617476;210.0;30.0;64.0;2.1112965091338567;44.0;0.4251207729468599;portrait;long;tilt+30;0.5471380395575342;22002.809055657;13637219.812649572;40214.36541581075;0.21927744290268525;18260.114530538744;54548.879250598286;83274.02166324301
147;2;PV;46.5098019;6.6617476;210.0;-60.0;28.0;1.1028040024616994;48.0;0.463768115942029;portrait;short;tilt;0.2646370589362065;12478.66073885527;25339.476175927848;47153.867221081004;0.0;0.0;0.0;83274.02166324301
148;2;ST;46.5098019;6.6617476;210.0;-60.0;28.0;1.1028040024616994;48.0;0.463768115942029;portrait;short;tilt;0.0;0.0;0.0;19395.86;0.21104542452528835;17574.60125384718;84578.68877238521;83274.02166324301
149;2;PVT;46.5098019;6.6617476;210.0;-60.0;28.0;1.1028040024616994;48.0;0.463768115942029;portrait;short;tilt;0.5471380395575342;22002.809055657;25339476.17592785;40214.36541581075;0.2580115958063696;21485.66321854752;101357.90470371139;83274.02166324301
150;2;PV;46.5098019;6.6617476;210.0;-60.0;7.0;0.6;56.0;0.5410628019323671;portrait;short;max4dist;0.3067499727987516;14464.447487422542;33252.651764575385;47153.867221081004;0.0;0.0;0.0;83274.02166324301
151;2;ST;46.5098019;6.6617476;210.0;-60.0;7.0;0.6;56.0;0.5410628019323671;portrait;short;max4dist;0.0;0.0;0.0;19395.86;0.25241280345573996;21019.42926305319;112109.82847023325;83274.02166324301
152;2;PVT;46.5098019;6.6617476;210.0;-60.0;7.0;0.6;56.0;0.5410628019323671;portrait;short;max4dist;0.5471380395575342;22002.809055657;33252651.764575377;40214.36541581075;0.2943759295453964;24513.867534100635;133010.60705830154;83274.02166324301
153;2;PV;46.5098019;6.6617476;210.0;-60.0;38.0;1.446208871782629;40.0;0.3864734299516908;portrait;short;tilt+10;0.23289659337039129;10981.975040029525;19775.07783752729;47153.867221081004;0.0;0.0;0.0;83274.02166324301
154;2;ST;46.5098019;6.6617476;210.0;-60.0;38.0;1.446208871782629;40.0;0.3864734299516908;portrait;short;tilt+10;0.0;0.0;0.0;19395.86;0.18618134495256533;15504.069352871646;65603.96063312511;83274.02166324301
155;2;PVT;46.5098019;6.6617476;210.0;-60.0;38.0;1.446208871782629;40.0;0.3864734299516908;portrait;short;tilt+10;0.5471380395575342;22002.809055657;19775077.837527294;40214.36541581075;0.23202823248920298;19321.924058789875;79100.31135010916;83274.02166324301
156;2;PV;46.5098019;6.6617476;210.0;-60.0;48.0;1.7456714163514433;40.0;0.3864734299516908;portrait;short;tilt+20;0.22329805164286062;10529.366677893539;18523.96574815124;47153.867221081004;0.0;0.0;0.0;83274.02166324301
157;2;ST;46.5098019;6.6617476;210.0;-60.0;48.0;1.7456714163514433;40.0;0.3864734299516908;portrait;short;tilt+20;0.0;0.0;0.0;19395.86;0.17941523838088377;14940.628447645624;61060.470568480036;83274.02166324301
158;2;PVT;46.5098019;6.6617476;210.0;-60.0;48.0;1.7456714163514433;40.0;0.3864734299516908;portrait;short;tilt+20;0.5471380395575342;22002.809055657;18523965.74815124;40214.36541581075;0.2263175330138308;18846.371146965463;74095.86299260496;83274.02166324301
159;2;PV;46.5098019;6.6617476;210.0;-60.0;58.0;1.9920926182867784;36.0;0.34782608695652173;portrait;short;tilt+30;0.20414627120035242;9626.28616586021;15622.113184921815;47153.867221081004;0.0;0.0;0.0;83274.02166324301
160;2;ST;46.5098019;6.6617476;210.0;-60.0;58.0;1.9920926182867784;36.0;0.34782608695652173;portrait;short;tilt+30;0.0;0.0;0.0;19395.86;0.1661125873634767;13832.863198643507;51150.43461738636;83274.02166324301
161;2;PVT;46.5098019;6.6617476;210.0;-60.0;58.0;1.9920926182867784;36.0;0.34782608695652173;portrait;short;tilt+30;0.5471380395575342;22002.809055657;15622113.184921812;40214.36541581075;0.21101177056173645;17571.798752957304;62488.45273968726;83274.02166324301
162;3;PV;46.5098019;6.6617476;45.0;-135.0;20.0;0.6;66.0;0.5657142857142857;east-west;south;tilt;0.3261482387264307;15379.15074329554;38070.33487856933;47153.867221081004;0.0;0.0;0.0;83274.02166324301
163;3;ST;46.5098019;6.6617476;45.0;-135.0;20.0;0.6;66.0;0.5657142857142857;east-west;south;tilt;0.0;0.0;0.0;19395.86;0.2690485345408302;22404.753493816883;128274.9300457787;83274.02166324301
164;3;PVT;46.5098019;6.6617476;45.0;-135.0;20.0;0.6;66.0;0.5657142857142857;east-west;south;tilt;0.5471380395575342;22002.809055657;38070334.878569335;40214.36541581075;0.3094945025719222;25772.851911828868;152281.33951427732;83274.02166324301
165;3;PV;46.5098019;6.6617476;45.0;45.0;20.0;0.6;80.0;0.6857142857142857;east-west;long;tilt;0.3459196786437119;16311.450595924603;46145.86045887192;47153.867221081004;0.0;0.0;0.0;83274.02166324301
166;3;ST;46.5098019;6.6617476;45.0;45.0;20.0;0.6;80.0;0.6857142857142857;east-west;long;tilt;0.0;0.0;0.0;19395.86;0.2794425411303368;23270.30422371934;155484.76369185298;83274.02166324301
167;3;PVT;46.5098019;6.6617476;45.0;45.0;20.0;0.6;80.0;0.6857142857142857;east-west;long;tilt;0.5471380395575342;22002.809055657;46145860.45887192;40214.36541581075;0.32223938111195644;26834.16920346708;184583.44183548767;83274.02166324301
168;3;PV;46.5098019;6.6617476;45.0;-45.0;20.0;0.6;72.0;0.6171428571428571;east-west;short;tilt;0.33525082612524953;15808.37294086773;41456.34597337504;47153.867221081004;0.0;0.0;0.0;83274.02166324301
169;3;ST;46.5098019;6.6617476;45.0;-45.0;20.0;0.6;72.0;0.6171428571428571;east-west;short;tilt;0.0;0.0;0.0;19395.86;0.2711141110043095;22576.762352983736;139664.38576733763;83274.02166324301
170;3;PVT;46.5098019;6.6617476;45.0;-45.0;20.0;0.6;72.0;0.6171428571428571;east-west;short;tilt;0.5471380395575342;22002.809055657;41456345.973375045;40214.36541581075;0.3136542130636957;26119.247733433633;165825.38389350017;83274.02166324301
171;3;PV;46.5098019;6.6617476;45.0;0.0;36.0;1.3807267153084744;45.0;0.3857142857142857;portrait;south;tilt;0.2345730149692114;11061.024801506841;17954.089245006224;47153.867221081004;0.0;0.0;0.0;83274.02166324301
172;3;ST;46.5098019;6.6617476;45.0;0.0;36.0;1.3807267153084744;45.0;0.3857142857142857;portrait;south;tilt;0.0;0.0;0.0;19395.86;0.1786299699172621;14875.23598459453;58287.06489910117;83274.02166324301
173;3;PVT;46.5098019;6.6617476;45.0;0.0;36.0;1.3807267153084744;45.0;0.3857142857142857;portrait;south;tilt;0.5471380395575342;22002.809055657;17954089.245006222;40214.36541581075;0.22718350627683237;18918.484223228443;71816.3569800249;83274.02166324301
174;3;PV;46.5098019;6.6617476;45.0;0.0;7.0;0.6;60.0;0.5142857142857142;portrait;south;max4dist;0.30591316386785555;14424.988710205655;33725.75793723713;47153.867221081004;0.0;0.0;0.0;83274.02166324301
175;3;ST;46.5098019;6.6617476;45.0;0.0;7.0;0.6;60.0;0.5142857142857142;portrait;south;max4dist;0.0;0.0;0.0;19395.86;0.24897077754743216;20732.79792299932;113381.50815646783;83274.02166324301
176;3;PVT;46.5098019;6.6617476;45.0;0.0;7.0;0.6;60.0;0.5142857142857142;portrait;south;max4dist;0.5471380395575342;22002.809055657;33725757.93723714;40214.36541581075;0.2937650500320134;24462.997140269552;134903.03174894853;83274.02166324301
177;3;PV;46.5098019;6.6617476;45.0;0.0;46.0;1.689752636423808;40.0;0.34285714285714286;portrait;south;tilt+10;0.21026109140536806;9914.623585888301;13891.097781566077;47153.867221081004;0.0;0.0;0.0;83274.02166324301
178;3;ST;46.5098019;6.6617476;45.0;0.0;46.0;1.689752636423808;40.0;0.34285714285714286;portrait;south;tilt+10;0.0;0.0;0.0;19395.86;0.16325722016765976;13595.085288922532;44284.54391869802;83274.02166324301
179;3;PVT;46.5098019;6.6617476;45.0;0.0;46.0;1.689752636423808;40.0;0.34285714285714286;portrait;south;tilt+10;0.5471380395575342;22002.809055657;13891097.781566082;40214.36541581075;0.20971187673857708;17463.551366567615;55564.39112626431;83274.02166324301
180;3;PV;46.5098019;6.6617476;45.0;0.0;56.0;1.9474362787374955;39.0;0.3342857142857143;portrait;south;tilt+20;0.19436734354331195;9165.171909555567;11723.405631633192;47153.867221081004;0.0;0.0;0.0;83274.02166324301
181;3;ST;46.5098019;6.6617476;45.0;0.0;56.0;1.9474362787374955;39.0;0.3342857142857143;portrait;south;tilt+20;0.0;0.0;0.0;19395.86;0.1552670868216911;12929.714751578138;36560.42654353188;83274.02166324301
182;3;PVT;46.5098019;6.6617476;45.0;0.0;56.0;1.9474362787374955;39.0;0.3342857142857143;portrait;south;tilt+20;0.5471380395575342;22002.809055657;11723405.631633192;40214.36541581075;0.2022999585646265;16846.33113198387;46893.62252653277;83274.02166324301
183;3;PV;46.5098019;6.6617476;45.0;0.0;66.0;2.14594805517205;39.0;0.3342857142857143;portrait;south;tilt+30;0.1817748737463544;8571.388260764359;10261.640293936945;47153.867221081004;0.0;0.0;0.0;83274.02166324301
184;3;ST;46.5098019;6.6617476;45.0;0.0;66.0;2.14594805517205;39.0;0.3342857142857143;portrait;south;tilt+30;0.0;0.0;0.0;19395.86;0.14845282404420224;12362.2636854265;31260.069344299936;83274.02166324301
185;3;PVT;46.5098019;6.6617476;45.0;0.0;66.0;2.14594805517205;39.0;0.3342857142857143;portrait;south;tilt+30;0.5471380395575342;22002.809055657;10261640.293936945;40214.36541581075;0.1965357360807787;16366.321143992176;41046.56117574778;83274.02166324301
186;3;PV;46.5098019;6.6617476;45.0;45.0;31.0;1.209841224589815;56.0;0.48;portrait;long;tilt;0.27108725181563587;12782.812277442245;25855.475049735775;47153.867221081004;0.0;0.0;0.0;83274.02166324301
187;3;ST;46.5098019;6.6617476;45.0;45.0;31.0;1.209841224589815;56.0;0.48;portrait;long;tilt;0.0;0.0;0.0;19395.86;0.21408846112192767;17828.007149317764;85334.2138254656;83274.02166324301
188;3;PVT;46.5098019;6.6617476;45.0;45.0;31.0;1.209841224589815;56.0;0.48;portrait;long;tilt;0.5471380395575342;22002.809055657;25855475.04973577;40214.36541581075;0.26542727824860285;22103.196918889782;103421.9001989431;83274.02166324301
189;3;PV;46.5098019;6.6617476;45.0;45.0;7.0;0.6;72.0;0.6171428571428571;portrait;long;max4dist;0.3247162173286015;15311.625396444557;40889.07402678453;47153.867221081004;0.0;0.0;0.0;83274.02166324301
190;3;ST;46.5098019;6.6617476;45.0;45.0;7.0;0.6;72.0;0.6171428571428571;portrait;long;max4dist;0.0;0.0;0.0;19395.86;0.2619500490953623;21813.63406305477;137585.04500188265;83274.02166324301
191;3;PVT;46.5098019;6.6617476;45.0;45.0;7.0;0.6;72.0;0.6171428571428571;portrait;long;max4dist;0.5471380395575342;22002.809055657;40889074.02678453;40214.36541581075;0.3078811895779948;25638.50485062297;163556.29610713813;83274.02166324301
192;3;PV;46.5098019;6.6617476;45.0;45.0;41.0;1.541104042018051;48.0;0.4114285714285714;portrait;long;tilt+10;0.2475510516157771;11672.989418329324;20166.1113637732;47153.867221081004;0.0;0.0;0.0;83274.02166324301
193;3;ST;46.5098019;6.6617476;45.0;45.0;41.0;1.541104042018051;48.0;0.4114285714285714;portrait;long;tilt+10;0.0;0.0;0.0;19395.86;0.19630877906262223;16347.42152034559;65880.62373389683;83274.02166324301
194;3;PVT;46.5098019;6.6617476;45.0;45.0;41.0;1.541104042018051;48.0;0.4114285714285714;portrait;long;tilt+10;0.5471380395575342;22002.809055657;20166111.3637732;40214.36541581075;0.24431077903493142;20344.741105918656;80664.4454550928;83274.02166324301
195;3;PV;46.5098019;6.6617476;45.0;45.0;51.0;1.8255411929658416;48.0;0.4114285714285714;portrait;long;tilt+20;0.2402070264111084;11326.690228960102;18394.87203204432;47153.867221081004;0.0;0.0;0.0;83274.02166324301
196;3;ST;46.5098019;6.6617476;45.0;45.0;51.0;1.8255411929658416;48.0;0.4114285714285714;portrait;long;tilt+20;0.0;0.0;0.0;19395.86;0.19031521007374883;15848.312926526003;59444.01501742352;83274.02166324301
197;3;PVT;46.5098019;6.6617476;45.0;45.0;51.0;1.8255411929658416;48.0;0.4114285714285714;portrait;long;tilt+20;0.5471380395575342;22002.809055657;18394872.032044318;40214.36541581075;0.2391386838522207;19914.03993962925;73579.48812817728;83274.02166324301
198;3;PV;46.5098019;6.6617476;45.0;45.0;61.0;2.054510198533781;48.0;0.4114285714285714;portrait;long;tilt+30;0.23293502748828263;10983.787357321333;16821.882013231494;47153.867221081004;0.0;0.0;0.0;83274.02166324301
199;3;ST;46.5098019;6.6617476;45.0;45.0;61.0;2.054510198533781;48.0;0.4114285714285714;portrait;long;tilt+30;0.0;0.0;0.0;19395.86;0.18422966393676984;15341.545025682552;53739.10374277116;83274.02166324301
200;3;PVT;46.5098019;6.6617476;45.0;45.0;61.0;2.054510198533781;48.0;0.4114285714285714;portrait;long;tilt+30;0.5471380395575342;22002.809055657;16821882.013231494;40214.36541581075;0.23393813301954264;19480.96915692802;67287.52805292598;83274.02166324301
201;3;PV;46.5098019;6.6617476;45.0;-45.0;32.0;1.2447976233322142;48.0;0.4114285714285714;portrait;short;tilt;0.2501019202962664;11793.27274138753;22605.217974681647;47153.867221081004;0.0;0.0;0.0;83274.02166324301
202;3;ST;46.5098019;6.6617476;45.0;-45.0;32.0;1.2447976233322142;48.0;0.4114285714285714;portrait;short;tilt;0.0;0.0;0.0;19395.86;0.19390067142837902;16146.8887130442;74767.74166971545;83274.02166324301
203;3;PVT;46.5098019;6.6617476;45.0;-45.0;32.0;1.2447976233322142;48.0;0.4114285714285714;portrait;short;tilt;0.5471380395575342;22002.809055657;22605217.97468165;40214.36541581075;0.24375936548569047;20298.82268207376;90420.87189872659;83274.02166324301
204;3;PV;46.5098019;6.6617476;45.0;-45.0;7.0;0.6;60.0;0.5142857142857142;portrait;short;max4dist;0.31013951109900073;14624.277326373258;34473.2952404318;47153.867221081004;0.0;0.0;0.0;83274.02166324301
205;3;ST;46.5098019;6.6617476;45.0;-45.0;7.0;0.6;60.0;0.5142857142857142;portrait;short;max4dist;0.0;0.0;0.0;19395.86;0.25360643274496353;21118.827574341874;116107.15647480583;83274.02166324301
206;3;PVT;46.5098019;6.6617476;45.0;-45.0;7.0;0.6;60.0;0.5142857142857142;portrait;short;max4dist;0.5471380395575342;22002.809055657;34473295.24043181;40214.36541581075;0.29678895612482453;24714.809961749917;137893.1809617272;83274.02166324301
207;3;PV;46.5098019;6.6617476;45.0;-45.0;42.0;1.571809603297978;42.0;0.36;portrait;short;tilt+10;0.22214450087699247;10474.972298247016;18054.08730017341;47153.867221081004;0.0;0.0;0.0;83274.02166324301
208;3;ST;46.5098019;6.6617476;45.0;-45.0;42.0;1.571809603297978;42.0;0.36;portrait;short;tilt+10;0.0;0.0;0.0;19395.86;0.17237887542627237;14354.682206532872;59143.724805497026;83274.02166324301
209;3;PVT;46.5098019;6.6617476;45.0;-45.0;42.0;1.571809603297978;42.0;0.36;portrait;short;tilt+10;0.5471380395575342;22002.809055657;18054087.30017341;40214.36541581075;0.2209331217880359;18397.989569904807;72216.34920069364;83274.02166324301
210;3;PV;46.5098019;6.6617476;45.0;-45.0;52.0;1.8510629438415693;42.0;0.36;portrait;short;tilt+20;0.2123692750455751;10014.03259733628;16579.821384056526;47153.867221081004;0.0;0.0;0.0;83274.02166324301
211;3;ST;46.5098019;6.6617476;45.0;-45.0;52.0;1.8510629438415693;42.0;0.36;portrait;short;tilt+20;0.0;0.0;0.0;19395.86;0.1654779696089042;13780.016026001356;53788.826520878894;83274.02166324301
212;3;PVT;46.5098019;6.6617476;45.0;-45.0;52.0;1.8510629438415693;42.0;0.36;portrait;short;tilt+20;0.5471380395575342;22002.809055657;16579821.384056525;40214.36541581075;0.21512105903629933;17913.99573040857;66319.2855362261;83274.02166324301
213;3;PV;46.5098019;6.6617476;45.0;-45.0;62.0;2.0740726735195794;42.0;0.36;portrait;short;tilt+30;0.20547698491131683;9689.034463496298;15354.368789965982;47153.867221081004;0.0;0.0;0.0;83274.02166324301
214;3;ST;46.5098019;6.6617476;45.0;-45.0;62.0;2.0740726735195794;42.0;0.36;portrait;short;tilt+30;0.0;0.0;0.0;19395.86;0.16015408265085204;13336.674548123865;49349.53551795224;83274.02166324301
215;3;PVT;46.5098019;6.6617476;45.0;-45.0;62.0;2.0740726735195794;42.0;0.36;portrait;short;tilt+30;0.5471380395575342;22002.809055657;15354368.78996598;40214.36541581075;0.21014262887973129;17499.42182970158;61417.47515986393;83274.02166324301
